Time(Iteration),EpsilonGreedyLinearBanditTheta,UpperConfidenceBoundLinearBanditTheta,ThompsonSamplingLinearBanditTheta
0,0.9964862348481202,0.9708083974485845,14.855953988837248
1,0.9734086247777156,0.94263323981025,14.136703540484001
2,0.9687151886394251,0.9228265933184069,14.352868307750214
3,0.9661742105246824,0.8856954939107922,13.531359519204665
4,0.9562641453696521,0.8794067991649234,15.193982316581222
5,0.9519579067973261,0.8637800040548574,13.866092338773816
6,0.9492974624219801,0.8560164649932345,14.075113215453564
7,0.9402496374588976,0.8422561641988157,12.91334333645346
8,0.9401332549020205,0.8100314977512765,13.778465482843208
9,0.9376406712892894,0.79026462517006,11.24887714004927
10,0.9327324078668304,0.7853000076889558,11.39631606560038
11,0.9306940172262692,0.7801824866477773,10.72850613876884
12,0.9283722784765924,0.7544664191156564,11.713662260395335
13,0.926775434848014,0.7249966604222273,11.173933516101947
14,0.925343631819544,0.7031964587237363,10.267529058117422
15,0.9195322393273327,0.6993519079825672,9.453292814585293
16,0.9117243690414117,0.6966571558498971,7.313843016132337
17,0.9016337472748093,0.6642188469491306,6.78101375235628
18,0.8875382996391601,0.6401930099540433,7.074993966073123
19,0.8746986736955791,0.614111556967828,7.273687244182556
20,0.8702943460966356,0.5963382469740696,7.477549054877547
21,0.865430995793987,0.5784618631937181,5.431675005615865
22,0.8623241554513157,0.5708308537910054,4.937789438474178
23,0.8628430844054774,0.5467076519911681,4.712325041323784
24,0.8609095951467068,0.5140718285764232,2.900557695591839
25,0.8605976397570798,0.5089231878512426,2.355502668273876
26,0.8572914122647273,0.5048679943148053,1.8839232906568
27,0.8555455732761754,0.5041338011869512,1.048059775551597
28,0.8412312774872257,0.5038734014157865,0.7958862901014608
29,0.8400486561314185,0.5003184327363774,0.6552196782004032
30,0.8426290934747467,0.5016700193595247,0.6873200531125838
31,0.8420909092125491,0.4991443471514965,0.6900840943538326
32,0.8385752534833747,0.4992571630385224,0.7177491797661213
33,0.8383849517612516,0.4985508882620121,0.6628359121162767
34,0.8381805057726179,0.49737561227264815,0.7100873825356392
35,0.8342634751988622,0.4974463956162718,0.6569265466913465
36,0.8335781555367993,0.4964487182481615,0.6782335509205637
37,0.8295135445834291,0.49458607728864823,0.6828611479069894
38,0.8298856502640202,0.4942396002113786,0.6480675038587964
39,0.828827393886673,0.49386952937691914,0.6523543489926673
40,0.8284968947393434,0.4909400439585653,0.6419613326579621
41,0.8265756998828714,0.4905468608833039,0.6693229566450282
42,0.8267932723359322,0.4900284567826998,0.6718919701665889
43,0.8216882780804337,0.4898661675517421,0.6981198027879519
44,0.8207929106315575,0.48981759851292217,0.6613776260126711
45,0.8213179088168111,0.4897412580837474,0.7032372940562956
46,0.8042212805907981,0.48970883507457896,0.6811822280932087
47,0.8038210794911741,0.4897551501604326,0.6486314729808027
48,0.7975222723159064,0.4896948867635695,0.6623721120148283
49,0.7784691497741664,0.48978889943153786,0.6307598910116381
50,0.772274004558929,0.48978637333713,0.6709250784362475
51,0.7670752485124697,0.4897579242720488,0.618792684197716
52,0.7590571978971072,0.4896922197666065,0.6728202554480632
53,0.7587462185724373,0.489464065554578,0.6690765353219098
54,0.7516275743297618,0.48954528379439,0.628808382510372
55,0.7499397882513958,0.48953529979759447,0.6806079628720301
56,0.7499644609744728,0.48970872835889134,0.6264136904756475
57,0.7377187484707688,0.4878730710669042,0.6750346550261124
58,0.7311982732358093,0.48787323540584104,0.6965783254080965
59,0.7315090421350094,0.4876900433835578,0.6522187460474231
